ID	gene.symbol.x	chebi.identifier	chebi.name	edge_db	row	gene.symbol.y	analyte1	column	analyte2	cor	p	n	p_adj	edge	chebi.name.child	chebi.id.child	identifier.rank	length.child	chebi.id.ancestor	length.ancestor	chebi.name.ancestor	edge_ancestor2	database
R-MMU-70171	ENO1	CHEBI:58225	G6P	ENO1_CHEBI:58225	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-70171	ENO1	CHEBI:58272	3PG	ENO1_CHEBI:58272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-70171	ENO1	CHEBI:58289	2PG	ENO1_CHEBI:58289	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-70171	ENO2	CHEBI:15361	PYR	ENO2_CHEBI:15361	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-70171	ENO2	CHEBI:15873	GlcN6P	ENO2_CHEBI:15873	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-70171	ENO2	CHEBI:17925	Glc	ENO2_CHEBI:17925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-70171	ENO2	CHEBI:30769	CIT	ENO2_CHEBI:30769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-70171	ENO2	CHEBI:32966	F1,6PP	ENO2_CHEBI:32966	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-70171	ENO2	CHEBI:456215	AMP	ENO2_CHEBI:456215	sp|P17183|ENOG_MOUSE	ENO2	protein	Adenosine 5'-monophosphate	metabolite	-0.28002586550353	2.94237717678e-4	163	0.0193246364962978	ENO2_Adenosine 5'-monophosphate	adenosine 5'-monophosphate(2−)	CHEBI:456215	primary	21	CHEBI:456215	21	adenosine 5'-monophosphate(2-)	ENO2_Adenosine 5'-monophosphate_CHEBI:456215	Reactome
R-MMU-70171	ENO2	CHEBI:57540	NAD+	ENO2_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-70171	ENO2	CHEBI:57634	Fru(6)P	ENO2_CHEBI:57634	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-70171	ENO2	CHEBI:58225	G6P	ENO2_CHEBI:58225	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-70171	ENO2	CHEBI:58272	3PG	ENO2_CHEBI:58272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-70171	ENO2	CHEBI:58289	2PG	ENO2_CHEBI:58289	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-1250196	PRKCA	CHEBI:58189	GDP	PRKCA_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-1433557	PRKCA	CHEBI:58189	GDP	PRKCA_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-2179392	PRKCA	CHEBI:58189	GDP	PRKCA_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-2514859	PRKCA	CHEBI:57844	L-Met	PRKCA_CHEBI:57844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-2514859	PRKCA	CHEBI:57856	AdoHcy	PRKCA_CHEBI:57856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-2514859	PRKCA	CHEBI:58189	GDP	PRKCA_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-399997	PRKCA	CHEBI:17552	GDP	PRKCA_CHEBI:17552	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-399997	PRKCA	CHEBI:58189	GDP	PRKCA_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-418597	PRKCA	CHEBI:17552	GDP	PRKCA_CHEBI:17552	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-418597	PRKCA	CHEBI:58189	GDP	PRKCA_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-418597	PRKCA	CHEBI:72587	NAd	PRKCA_CHEBI:72587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-5218921	PRKCA	CHEBI:57540	NAD+	PRKCA_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-437239	AP2A1	CHEBI:58189	GDP	AP2A1_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-8964038	AP2A1	CHEBI:35366	FA	AP2A1_CHEBI:35366	sp|P17426|AP2A1_MOUSE	AP2A1	protein	Lipoic acid	metabolite	0.293363435305376	1.443715335152e-4	163	0.0121712660614066	AP2A1_Lipoic acid	(R)-lipoic acid	CHEBI:30314	primary	44	CHEBI:35366	27	fatty acid	AP2A1_Lipoic acid_CHEBI:35366	Reactome
R-MMU-8964038	AP2A1	CHEBI:57560	LCFA(-)	AP2A1_CHEBI:57560	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-437239	AP2A2	CHEBI:58189	GDP	AP2A2_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-8964038	AP2A2	CHEBI:35366	FA	AP2A2_CHEBI:35366	sp|P17427|AP2A2_MOUSE	AP2A2	protein	linoleic acid	metabolite	-0.360025628813291	2.35390715541683e-6	163	7.0813696167057e-4	AP2A2_linoleic acid	linoleic acid	CHEBI:17351	primary	39	CHEBI:35366	27	fatty acid	AP2A2_linoleic acid_CHEBI:35366	Reactome
R-MMU-8964038	AP2A2	CHEBI:57560	LCFA(-)	AP2A2_CHEBI:57560	sp|P17427|AP2A2_MOUSE	AP2A2	protein	linoleic acid	metabolite	-0.360025628813291	2.35390715541683e-6	163	7.0813696167057e-4	AP2A2_linoleic acid	linoleate	CHEBI:30245	primary	28	CHEBI:57560	23	long-chain fatty acid anion	AP2A2_linoleic acid_CHEBI:57560	Reactome
R-HSA-73728	UBTF	CHEBI:61120	rDNA Promoter	UBTF_CHEBI:61120	sp|P25976|UBF1_MOUSE	UBTF	protein	2'-Deoxyuridine	metabolite	0.256183072783791	9.6403891518903e-4	163	0.0405505532895079	UBTF_2'-Deoxyuridine	2'-deoxyuridine	CHEBI:16450	primary	46	CHEBI:61120	20	nucleobase-containing molecular entity	UBTF_2'-Deoxyuridine_CHEBI:61120	Reactome
R-HSA-73762	UBTF	CHEBI:61120	rDNA Promoter	UBTF_CHEBI:61120	sp|P25976|UBF1_MOUSE	UBTF	protein	2'-Deoxyuridine	metabolite	0.256183072783791	9.6403891518903e-4	163	0.0405505532895079	UBTF_2'-Deoxyuridine	2'-deoxyuridine	CHEBI:16450	primary	46	CHEBI:61120	20	nucleobase-containing molecular entity	UBTF_2'-Deoxyuridine_CHEBI:61120	Reactome
R-HSA-71288	CKMT2	CHEBI:16344	GAA	CKMT2_CHEBI:16344	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-71288	CKMT2	CHEBI:16737	CREAT	CKMT2_CHEBI:16737	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-71288	CKMT2	CHEBI:32682	L-Arg	CKMT2_CHEBI:32682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-71288	CKMT2	CHEBI:46911	L-Orn	CKMT2_CHEBI:46911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-71288	CKMT2	CHEBI:57856	AdoHcy	CKMT2_CHEBI:57856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-71288	CKMT2	CHEBI:57947	CRET	CKMT2_CHEBI:57947	sp|Q6P8J7|KCRS_MOUSE	CKMT2	protein	Creatine	metabolite	0.345194535328334	1.73362913167274e-5	148	0.00289982078804823	CKMT2_Creatine	creatine zwitterion	CHEBI:57947	primary	12	CHEBI:57947	12	creatine zwitterion	CKMT2_Creatine_CHEBI:57947	Reactome
R-HSA-181429	SYN1	CHEBI:350546	5HT	SYN1_CHEBI:350546	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-163560	PRKACA	CHEBI:57560	LCFA(-)	PRKACA_CHEBI:57560	sp|P05132|KAPCA_MOUSE	PRKACA	protein	Myristic acid	metabolite	-0.284403299412003	2.3382873230382e-4	163	0.0166847729279472	PRKACA_Myristic acid	tetradecanoate	CHEBI:30807	primary	30	CHEBI:57560	23	long-chain fatty acid anion	PRKACA_Myristic acid_CHEBI:57560	Reactome
R-HSA-163560	PRKACA	CHEBI:57597	G3P	PRKACA_CHEBI:57597	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-163560	PRKACA	CHEBI:7896	PALM(-)	PRKACA_CHEBI:7896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-180024	PRKACA	CHEBI:456215	AMP	PRKACA_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-381676	PRKACA	CHEBI:17552	GDP	PRKACA_CHEBI:17552	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-381676	PRKACA	CHEBI:58189	GDP	PRKACA_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-392517	PRKACA	CHEBI:58189	GDP	PRKACA_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-422356	PRKACA	CHEBI:17925	Glc	PRKACA_CHEBI:17925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-422356	PRKACA	CHEBI:57540	NAD+	PRKACA_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-432040	PRKACA	CHEBI:58189	GDP	PRKACA_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-5621575	PRKACA	CHEBI:58189	GDP	PRKACA_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-9634597	PRKACA	CHEBI:58189	GDP	PRKACA_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-9634600	PRKACA	CHEBI:57634	Fru(6)P	PRKACA_CHEBI:57634	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-9660821	PRKACA	CHEBI:16335	Ade-Rib	PRKACA_CHEBI:16335	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-9660821	PRKACA	CHEBI:58189	GDP	PRKACA_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-8963684	TAT	CHEBI:16810	2OG	TAT_CHEBI:16810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-8963684	TAT	CHEBI:29806	FUMA	TAT_CHEBI:29806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-8963684	TAT	CHEBI:29985	L-Glu	TAT_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-8963684	TAT	CHEBI:38290	AscH-	TAT_CHEBI:38290	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-8963684	TAT	CHEBI:57925	GSH	TAT_CHEBI:57925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-8963684	TAT	CHEBI:58315	L-Tyr	TAT_CHEBI:58315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-70171	TPI1	CHEBI:15361	PYR	TPI1_CHEBI:15361	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-70171	TPI1	CHEBI:15873	GlcN6P	TPI1_CHEBI:15873	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-70171	TPI1	CHEBI:17925	Glc	TPI1_CHEBI:17925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-70171	TPI1	CHEBI:30769	CIT	TPI1_CHEBI:30769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-70171	TPI1	CHEBI:32966	F1,6PP	TPI1_CHEBI:32966	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-70171	TPI1	CHEBI:456215	AMP	TPI1_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-70171	TPI1	CHEBI:57540	NAD+	TPI1_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-70171	TPI1	CHEBI:57634	Fru(6)P	TPI1_CHEBI:57634	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-70171	TPI1	CHEBI:58225	G6P	TPI1_CHEBI:58225	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-70171	TPI1	CHEBI:58272	3PG	TPI1_CHEBI:58272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-70171	TPI1	CHEBI:58289	2PG	TPI1_CHEBI:58289	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-189200	SLC2A1	CHEBI:15824	Fru	SLC2A1_CHEBI:15824	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-189200	SLC2A1	CHEBI:17775	urate	SLC2A1_CHEBI:17775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-189200	SLC2A1	CHEBI:17925	Glc	SLC2A1_CHEBI:17925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-196836	SLC2A1	CHEBI:38290	AscH-	SLC2A1_CHEBI:38290	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-196836	SLC2A1	CHEBI:57540	NAD+	SLC2A1_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-196836	SLC2A1	CHEBI:57925	GSH	SLC2A1_CHEBI:57925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-196836	SLC2A1	CHEBI:58297	GSSG	SLC2A1_CHEBI:58297	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-422356	SLC2A1	CHEBI:17925	Glc	SLC2A1_CHEBI:17925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-5653890	SLC2A1	CHEBI:17716	Lac	SLC2A1_CHEBI:17716	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-5653890	SLC2A1	CHEBI:17925	Glc	SLC2A1_CHEBI:17925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-5653890	SLC2A1	CHEBI:66914	UDP-Gal	SLC2A1_CHEBI:66914	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-9682706	DDX5	CHEBI:16680	S-adenosyl-L-homocysteine	DDX5_CHEBI:16680	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-9682706	DDX5	CHEBI:26558	NMP	DDX5_CHEBI:26558	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-9694686	DDX5	CHEBI:16680	S-adenosyl-L-homocysteine	DDX5_CHEBI:16680	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-9694686	DDX5	CHEBI:26558	NMP	DDX5_CHEBI:26558	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-70171	PFKL	CHEBI:15361	PYR	PFKL_CHEBI:15361	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-70171	PFKL	CHEBI:15873	GlcN6P	PFKL_CHEBI:15873	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-70171	PFKL	CHEBI:17925	Glc	PFKL_CHEBI:17925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-70171	PFKL	CHEBI:30769	CIT	PFKL_CHEBI:30769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-70171	PFKL	CHEBI:32966	F1,6PP	PFKL_CHEBI:32966	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-70171	PFKL	CHEBI:456215	AMP	PFKL_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-70171	PFKL	CHEBI:57540	NAD+	PFKL_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-70171	PFKL	CHEBI:57634	Fru(6)P	PFKL_CHEBI:57634	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-70171	PFKL	CHEBI:58225	G6P	PFKL_CHEBI:58225	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-70171	PFKL	CHEBI:58272	3PG	PFKL_CHEBI:58272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-70171	PFKL	CHEBI:58289	2PG	PFKL_CHEBI:58289	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-174411	PCNA	CHEBI:61120	DNA primer	PCNA_CHEBI:61120	sp|P17918|PCNA_MOUSE	PCNA	protein	Cytidine	metabolite	0.310792353174271	5.39431321529005e-5	163	0.00631465541836299	PCNA_Cytidine	cytidine	CHEBI:17562	primary	45	CHEBI:61120	20	nucleobase-containing molecular entity	PCNA_Cytidine_CHEBI:61120	Reactome
R-MMU-174414	PCNA	CHEBI:61120	DNA primer	PCNA_CHEBI:61120	sp|P17918|PCNA_MOUSE	PCNA	protein	Cytidine	metabolite	0.310792353174271	5.39431321529005e-5	163	0.00631465541836299	PCNA_Cytidine	cytidine	CHEBI:17562	primary	45	CHEBI:61120	20	nucleobase-containing molecular entity	PCNA_Cytidine_CHEBI:61120	Reactome
R-MMU-174437	PCNA	CHEBI:456215	AMP	PCNA_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-174437	PCNA	CHEBI:60377	CMP	PCNA_CHEBI:60377	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-174437	PCNA	CHEBI:61120	C-strand Okazaki fragment	PCNA_CHEBI:61120	sp|P17918|PCNA_MOUSE	PCNA	protein	Cytidine	metabolite	0.310792353174271	5.39431321529005e-5	163	0.00631465541836299	PCNA_Cytidine	cytidine	CHEBI:17562	primary	45	CHEBI:61120	20	nucleobase-containing molecular entity	PCNA_Cytidine_CHEBI:61120	Reactome
R-MMU-5358565	PCNA	CHEBI:456215	AMP	PCNA_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-5685942	PCNA	CHEBI:61120	Heteroduplex DNA with D-loop structure with extended pairing between invading strand and complementary heteroduplex strand	PCNA_CHEBI:61120	sp|P17918|PCNA_MOUSE	PCNA	protein	Cytidine	metabolite	0.310792353174271	5.39431321529005e-5	163	0.00631465541836299	PCNA_Cytidine	cytidine	CHEBI:17562	primary	45	CHEBI:61120	20	nucleobase-containing molecular entity	PCNA_Cytidine_CHEBI:61120	Reactome
R-MMU-5696397	PCNA	CHEBI:61120	incised DNA without lesion	PCNA_CHEBI:61120	sp|P17918|PCNA_MOUSE	PCNA	protein	Cytidine	metabolite	0.310792353174271	5.39431321529005e-5	163	0.00631465541836299	PCNA_Cytidine	cytidine	CHEBI:17562	primary	45	CHEBI:61120	20	nucleobase-containing molecular entity	PCNA_Cytidine_CHEBI:61120	Reactome
R-MMU-5696400	PCNA	CHEBI:61120	damaged DNA with open bubble structure	PCNA_CHEBI:61120	sp|P17918|PCNA_MOUSE	PCNA	protein	Cytidine	metabolite	0.310792353174271	5.39431321529005e-5	163	0.00631465541836299	PCNA_Cytidine	cytidine	CHEBI:17562	primary	45	CHEBI:61120	20	nucleobase-containing molecular entity	PCNA_Cytidine_CHEBI:61120	Reactome
R-MMU-69091	PCNA	CHEBI:61120	origin of replication	PCNA_CHEBI:61120	sp|P17918|PCNA_MOUSE	PCNA	protein	Cytidine	metabolite	0.310792353174271	5.39431321529005e-5	163	0.00631465541836299	PCNA_Cytidine	cytidine	CHEBI:17562	primary	45	CHEBI:61120	20	nucleobase-containing molecular entity	PCNA_Cytidine_CHEBI:61120	Reactome
R-MMU-69166	PCNA	CHEBI:456215	AMP	PCNA_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-69166	PCNA	CHEBI:60377	CMP	PCNA_CHEBI:60377	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-69166	PCNA	CHEBI:61120	Okazaki fragment minus Flap	PCNA_CHEBI:61120	sp|P17918|PCNA_MOUSE	PCNA	protein	Cytidine	metabolite	0.310792353174271	5.39431321529005e-5	163	0.00631465541836299	PCNA_Cytidine	cytidine	CHEBI:17562	primary	45	CHEBI:61120	20	nucleobase-containing molecular entity	PCNA_Cytidine_CHEBI:61120	Reactome
R-MMU-69183	PCNA	CHEBI:61120	ligated okazaki fragment	PCNA_CHEBI:61120	sp|P17918|PCNA_MOUSE	PCNA	protein	Cytidine	metabolite	0.310792353174271	5.39431321529005e-5	163	0.00631465541836299	PCNA_Cytidine	cytidine	CHEBI:17562	primary	45	CHEBI:61120	20	nucleobase-containing molecular entity	PCNA_Cytidine_CHEBI:61120	Reactome
R-MMU-8866654	PCNA	CHEBI:58189	GDP	PCNA_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-879415	LGALS3	CHEBI:16670	Peptide	LGALS3_CHEBI:16670	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-1236978	PSMC3	CHEBI:16670	Exogenous soluble antigen	PSMC3_CHEBI:16670	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-1236978	PSMC3	CHEBI:25676	precursor peptide fragment (>16 aa)	PSMC3_CHEBI:25676	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-1236978	PSMC3	CHEBI:59869	L-amino acid	PSMC3_CHEBI:59869	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
