gene.symbol.x	ID	chebi.name	chebi.identifier	edge_db	row	gene.symbol.y	analyte1	column	analyte2	cor	p	n	p_adj	edge	chebi.name.child	chebi.id.child	identifier.rank	length.child	chebi.id.ancestor	length.ancestor	chebi.name.ancestor	edge_ancestor2	database
ALDH1A1	RHEA:67332	NAD(+)	CHEBI:57540	ALDH1A1_CHEBI:57540	sp|P24549|AL1A1_MOUSE	ALDH1A1	protein	NAD	metabolite	-0.3967518105563015	1.5779940953919438e-7	163	4.868484750486607e-6	ALDH1A1_NAD	NAD(1−)	CHEBI:57540	primary	20	CHEBI:57540	20	NAD(1-)	ALDH1A1_NAD_CHEBI:57540	Rhea
ALDH1A1	RHEA:67244	NAD(+)	CHEBI:57540	ALDH1A1_CHEBI:57540	sp|P24549|AL1A1_MOUSE	ALDH1A1	protein	NAD	metabolite	-0.3967518105563015	1.5779940953919438e-7	163	4.868484750486607e-6	ALDH1A1_NAD	NAD(1−)	CHEBI:57540	primary	20	CHEBI:57540	20	NAD(1-)	ALDH1A1_NAD_CHEBI:57540	Rhea
ALDH1A1	RHEA:67248	NAD(+)	CHEBI:57540	ALDH1A1_CHEBI:57540	sp|P24549|AL1A1_MOUSE	ALDH1A1	protein	NAD	metabolite	-0.3967518105563015	1.5779940953919438e-7	163	4.868484750486607e-6	ALDH1A1_NAD	NAD(1−)	CHEBI:57540	primary	20	CHEBI:57540	20	NAD(1-)	ALDH1A1_NAD_CHEBI:57540	Rhea
ALDH1A1	RHEA:67252	NAD(+)	CHEBI:57540	ALDH1A1_CHEBI:57540	sp|P24549|AL1A1_MOUSE	ALDH1A1	protein	NAD	metabolite	-0.3967518105563015	1.5779940953919438e-7	163	4.868484750486607e-6	ALDH1A1_NAD	NAD(1−)	CHEBI:57540	primary	20	CHEBI:57540	20	NAD(1-)	ALDH1A1_NAD_CHEBI:57540	Rhea
ALDH1A1	RHEA:67276	NAD(+)	CHEBI:57540	ALDH1A1_CHEBI:57540	sp|P24549|AL1A1_MOUSE	ALDH1A1	protein	NAD	metabolite	-0.3967518105563015	1.5779940953919438e-7	163	4.868484750486607e-6	ALDH1A1_NAD	NAD(1−)	CHEBI:57540	primary	20	CHEBI:57540	20	NAD(1-)	ALDH1A1_NAD_CHEBI:57540	Rhea
ALDH1A1	RHEA:67276	hexanoate	CHEBI:17120	ALDH1A1_CHEBI:17120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ALDH1A1	RHEA:67256	NAD(+)	CHEBI:57540	ALDH1A1_CHEBI:57540	sp|P24549|AL1A1_MOUSE	ALDH1A1	protein	NAD	metabolite	-0.3967518105563015	1.5779940953919438e-7	163	4.868484750486607e-6	ALDH1A1_NAD	NAD(1−)	CHEBI:57540	primary	20	CHEBI:57540	20	NAD(1-)	ALDH1A1_NAD_CHEBI:57540	Rhea
ALDH1A1	RHEA:67256	propanoate	CHEBI:17272	ALDH1A1_CHEBI:17272	sp|P24549|AL1A1_MOUSE	ALDH1A1	protein	propionate	metabolite	-0.45360606839247586	1.1956777790089743e-9	163	7.025967560259845e-8	ALDH1A1_propionate	propionate	CHEBI:17272	primary	26	CHEBI:17272	26	propionate	ALDH1A1_propionate_CHEBI:17272	Rhea
ALDH1A1	RHEA:25294	NAD(+)	CHEBI:57540	ALDH1A1_CHEBI:57540	sp|P24549|AL1A1_MOUSE	ALDH1A1	protein	NAD	metabolite	-0.3967518105563015	1.5779940953919438e-7	163	4.868484750486607e-6	ALDH1A1_NAD	NAD(1−)	CHEBI:57540	primary	20	CHEBI:57540	20	NAD(1-)	ALDH1A1_NAD_CHEBI:57540	Rhea
ALDH1A1	RHEA:11840	NAD(+)	CHEBI:57540	ALDH1A1_CHEBI:57540	sp|P24549|AL1A1_MOUSE	ALDH1A1	protein	NAD	metabolite	-0.3967518105563015	1.5779940953919438e-7	163	4.868484750486607e-6	ALDH1A1_NAD	NAD(1−)	CHEBI:57540	primary	20	CHEBI:57540	20	NAD(1-)	ALDH1A1_NAD_CHEBI:57540	Rhea
ALDH1A1	RHEA:11840	benzoate	CHEBI:16150	ALDH1A1_CHEBI:16150	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ALDH1A1	RHEA:19105	NAD(+)	CHEBI:57540	ALDH1A1_CHEBI:57540	sp|P24549|AL1A1_MOUSE	ALDH1A1	protein	NAD	metabolite	-0.3967518105563015	1.5779940953919438e-7	163	4.868484750486607e-6	ALDH1A1_NAD	NAD(1−)	CHEBI:57540	primary	20	CHEBI:57540	20	NAD(1-)	ALDH1A1_NAD_CHEBI:57540	Rhea
ALDH1A1	RHEA:19105	4-aminobutanoate	CHEBI:59888	ALDH1A1_CHEBI:59888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
GLUD1	RHEA:15133	L-glutamate	CHEBI:29985	GLUD1_CHEBI:29985	sp|P26443|DHE3_MOUSE	GLUD1	protein	L-Glutamic acid	metabolite	0.3837449385278801	4.2685134582498563e-7	163	1.1441088741724932e-5	GLUD1_L-Glutamic acid	L-glutamate(1−)	CHEBI:29985	primary	33	CHEBI:29985	33	L-glutamate(1-)	GLUD1_L-Glutamic acid_CHEBI:29985	Rhea
GLUD1	RHEA:15133	NAD(+)	CHEBI:57540	GLUD1_CHEBI:57540	sp|P26443|DHE3_MOUSE	GLUD1	protein	NAD	metabolite	0.4841913169206444	5.8183680096135504e-11	163	4.880784045096323e-9	GLUD1_NAD	NAD(1−)	CHEBI:57540	primary	20	CHEBI:57540	20	NAD(1-)	GLUD1_NAD_CHEBI:57540	Rhea
GLUD1	RHEA:15133	2-oxoglutarate	CHEBI:16810	GLUD1_CHEBI:16810	sp|P26443|DHE3_MOUSE	GLUD1	protein	alpha-Ketoglutarate	metabolite	-0.20065978841032317	0.01021946589968259	163	0.04745284813344152	GLUD1_alpha-Ketoglutarate	2-oxoglutarate(2−)	CHEBI:16810	primary	24	CHEBI:16810	24	2-oxoglutarate(2-)	GLUD1_alpha-Ketoglutarate_CHEBI:16810	Rhea
GLUD1	RHEA:11612	L-glutamate	CHEBI:29985	GLUD1_CHEBI:29985	sp|P26443|DHE3_MOUSE	GLUD1	protein	L-Glutamic acid	metabolite	0.3837449385278801	4.2685134582498563e-7	163	1.1441088741724932e-5	GLUD1_L-Glutamic acid	L-glutamate(1−)	CHEBI:29985	primary	33	CHEBI:29985	33	L-glutamate(1-)	GLUD1_L-Glutamic acid_CHEBI:29985	Rhea
GLUD1	RHEA:11612	2-oxoglutarate	CHEBI:16810	GLUD1_CHEBI:16810	sp|P26443|DHE3_MOUSE	GLUD1	protein	alpha-Ketoglutarate	metabolite	-0.20065978841032317	0.01021946589968259	163	0.04745284813344152	GLUD1_alpha-Ketoglutarate	2-oxoglutarate(2−)	CHEBI:16810	primary	24	CHEBI:16810	24	2-oxoglutarate(2-)	GLUD1_alpha-Ketoglutarate_CHEBI:16810	Rhea
CYB5R3	RHEA:46680	NAD(+)	CHEBI:57540	CYB5R3_CHEBI:57540	sp|Q9DCN2|NB5R3_MOUSE	CYB5R3	protein	NAD	metabolite	-0.5369411079824913	1.4832579608992094e-13	163	2.4007302037288542e-11	CYB5R3_NAD	NAD(1−)	CHEBI:57540	primary	20	CHEBI:57540	20	NAD(1-)	CYB5R3_NAD_CHEBI:57540	Rhea
GSR	RHEA:11740	glutathione	CHEBI:57925	GSR_CHEBI:57925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
GSR	RHEA:11740	glutathione disulfide	CHEBI:58297	GSR_CHEBI:58297	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PAH	RHEA:20273	L-phenylalanine	CHEBI:58095	PAH_CHEBI:58095	sp|P16331|PH4H_MOUSE	PAH	protein	L-Phenylalanine	metabolite	-0.27152181172703305	0.01005686543239781	89	0.04686811894325299	PAH_L-Phenylalanine	L-phenylalanine zwitterion	CHEBI:58095	primary	13	CHEBI:58095	13	L-phenylalanine zwitterion	PAH_L-Phenylalanine_CHEBI:58095	Rhea
PAH	RHEA:20273	L-tyrosine	CHEBI:58315	PAH_CHEBI:58315	sp|P16331|PH4H_MOUSE	PAH	protein	L-Tyrosine	metabolite	-0.30450210003797135	0.00371628233650422	89	0.02153656566372615	PAH_L-Tyrosine	L-tyrosine zwitterion	CHEBI:58315	primary	13	CHEBI:58315	13	L-tyrosine zwitterion	PAH_L-Tyrosine_CHEBI:58315	Rhea
OTC	RHEA:19513	L-ornithine	CHEBI:46911	OTC_CHEBI:46911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
OTC	RHEA:19513	L-citrulline	CHEBI:57743	OTC_CHEBI:57743	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PNP	RHEA:27646	inosine	CHEBI:17596	PNP_CHEBI:17596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PNP	RHEA:27646	hypoxanthine	CHEBI:17368	PNP_CHEBI:17368	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PNP	RHEA:13233	guanine	CHEBI:16235	PNP_CHEBI:16235	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PNP	RHEA:27738	guanine	CHEBI:16235	PNP_CHEBI:16235	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PNP	RHEA:27750	hypoxanthine	CHEBI:17368	PNP_CHEBI:17368	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
HPRT1	RHEA:17973	IMP	CHEBI:58053	HPRT1_CHEBI:58053	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
HPRT1	RHEA:17973	hypoxanthine	CHEBI:17368	HPRT1_CHEBI:17368	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
HPRT1	RHEA:25424	guanine	CHEBI:16235	HPRT1_CHEBI:16235	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
GOT2	RHEA:21824	2-oxoglutarate	CHEBI:16810	GOT2_CHEBI:16810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
GOT2	RHEA:21824	L-aspartate	CHEBI:29991	GOT2_CHEBI:29991	sp|P05202|AATM_MOUSE	GOT2	protein	L-Aspartic acid	metabolite	0.25373467836112323	0.0010823750030724	163	0.00803236377499384	GOT2_L-Aspartic acid	L-aspartate(1−)	CHEBI:29991	primary	37	CHEBI:29991	37	L-aspartate(1-)	GOT2_L-Aspartic acid_CHEBI:29991	Rhea
GOT2	RHEA:21824	L-glutamate	CHEBI:29985	GOT2_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
GOT2	RHEA:65560	2-oxoglutarate	CHEBI:16810	GOT2_CHEBI:16810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
GOT2	RHEA:65560	L-glutamate	CHEBI:29985	GOT2_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ABL1	RHEA:10596	ADP	CHEBI:456216	ABL1_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
EGFR	RHEA:10596	ADP	CHEBI:456216	EGFR_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PGK1	RHEA:14801	(2R)-3-phosphoglycerate	CHEBI:58272	PGK1_CHEBI:58272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PGK1	RHEA:14801	ADP	CHEBI:456216	PGK1_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ASS1	RHEA:10932	L-aspartate	CHEBI:29991	ASS1_CHEBI:29991	sp|P16460|ASSY_MOUSE	ASS1	protein	L-Aspartic acid	metabolite	-0.21777268999463203	0.00522968697612813	163	0.02819292403646113	ASS1_L-Aspartic acid	L-aspartate(1−)	CHEBI:29991	primary	37	CHEBI:29991	37	L-aspartate(1-)	ASS1_L-Aspartic acid_CHEBI:29991	Rhea
ASS1	RHEA:10932	L-citrulline	CHEBI:57743	ASS1_CHEBI:57743	sp|P16460|ASSY_MOUSE	ASS1	protein	L-Citrulline	metabolite	-0.3075790491572014	6.498307890501209e-5	163	7.977515961481366e-4	ASS1_L-Citrulline	L-citrulline zwitterion	CHEBI:57743	primary	13	CHEBI:57743	13	L-citrulline zwitterion	ASS1_L-Citrulline_CHEBI:57743	Rhea
ASS1	RHEA:10932	AMP	CHEBI:456215	ASS1_CHEBI:456215	sp|P16460|ASSY_MOUSE	ASS1	protein	Adenosine 5'-monophosphate	metabolite	-0.2429916702646039	0.0017755452192798	163	0.0119549925150666	ASS1_Adenosine 5'-monophosphate	adenosine 5'-monophosphate(2−)	CHEBI:456215	primary	21	CHEBI:456215	21	adenosine 5'-monophosphate(2-)	ASS1_Adenosine 5'-monophosphate _CHEBI:456215	Rhea
RAF1	RHEA:17989	ADP	CHEBI:456216	RAF1_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
RAF1	RHEA:46608	ADP	CHEBI:456216	RAF1_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
FUCA1	RHEA:12288	an alcohol	CHEBI:30879	FUCA1_CHEBI:30879	sp|Q99LJ1|FUCO_MOUSE	FUCA1	protein	3-Hydroxy-3-methylglutaric acid	metabolite	-0.20253124022932403	0.00952054610995789	163	0.04491896091319099	FUCA1_3-Hydroxy-3-methylglutaric acid	3-hydroxy-3-methylglutaric acid	CHEBI:16831	primary	32	CHEBI:30879	15	alcohol	FUCA1_3-Hydroxy-3-methylglutaric acid_CHEBI:30879	Rhea
FUCA1	RHEA:12288	L-fucose	CHEBI:2181	FUCA1_CHEBI:2181	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
FUCA1	RHEA:48224	L-fucose	CHEBI:2181	FUCA1_CHEBI:2181	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
FUCA1	RHEA:49308	L-fucose	CHEBI:2181	FUCA1_CHEBI:2181	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
LCAT	RHEA:40811	(9Z,12Z)-octadecadienoate	CHEBI:30245	LCAT_CHEBI:30245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
OAT	RHEA:25160	2-oxoglutarate	CHEBI:16810	OAT_CHEBI:16810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
OAT	RHEA:25160	L-ornithine	CHEBI:46911	OAT_CHEBI:46911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
OAT	RHEA:25160	L-glutamate	CHEBI:29985	OAT_CHEBI:29985	sp|P29758|OAT_MOUSE	OAT	protein	L-Glutamic acid	metabolite	0.3424003563667823	7.683546834114097e-6	163	1.333631756491501e-4	OAT_L-Glutamic acid	L-glutamate(1−)	CHEBI:29985	primary	33	CHEBI:29985	33	L-glutamate(1-)	OAT_L-Glutamic acid_CHEBI:29985	Rhea
GAPDH	RHEA:10300	NAD(+)	CHEBI:57540	GAPDH_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ASL	RHEA:24020	fumarate	CHEBI:29806	ASL_CHEBI:29806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ASL	RHEA:24020	L-arginine	CHEBI:32682	ASL_CHEBI:32682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ERBB2	RHEA:10596	ADP	CHEBI:456216	ERBB2_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ATP1A1	RHEA:18353	ADP	CHEBI:456216	ATP1A1_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ARG1	RHEA:20569	L-arginine	CHEBI:32682	ARG1_CHEBI:32682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ARG1	RHEA:20569	L-ornithine	CHEBI:46911	ARG1_CHEBI:46911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ALDH2	RHEA:16185	an aldehyde	CHEBI:17478	ALDH2_CHEBI:17478	sp|P47738|ALDH2_MOUSE	ALDH2	protein	Methylglyoxal	metabolite	0.28777093796144004	1.9543533786414713e-4	163	0.00198624372887933	ALDH2_Methylglyoxal	methylglyoxal	CHEBI:17158	primary	22	CHEBI:17478	17	aldehyde	ALDH2_Methylglyoxal_CHEBI:17478	Rhea
ALDH2	RHEA:16185	NAD(+)	CHEBI:57540	ALDH2_CHEBI:57540	sp|P47738|ALDH2_MOUSE	ALDH2	protein	NAD	metabolite	0.4663986272571984	3.501365863911587e-10	163	2.381043539311216e-8	ALDH2_NAD	NAD(1−)	CHEBI:57540	primary	20	CHEBI:57540	20	NAD(1-)	ALDH2_NAD_CHEBI:57540	Rhea
ALDH2	RHEA:16185	a carboxylate	CHEBI:29067	ALDH2_CHEBI:29067	sp|P47738|ALDH2_MOUSE	ALDH2	protein	Succinate	metabolite	0.5284318663844312	4.172218126541339e-13	163	6.087648873132341e-11	ALDH2_Succinate	succinate(2−)	CHEBI:30031	primary	25	CHEBI:29067	19	carboxylic acid anion	ALDH2_Succinate_CHEBI:29067	Rhea
PRKCG	RHEA:17989	ADP	CHEBI:456216	PRKCG_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PRKCG	RHEA:46608	ADP	CHEBI:456216	PRKCG_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PCCA	RHEA:23720	ADP	CHEBI:456216	PCCA_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PCCA	RHEA:59520	ADP	CHEBI:456216	PCCA_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PCCB	RHEA:23720	ADP	CHEBI:456216	PCCB_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PCCB	RHEA:59520	ADP	CHEBI:456216	PCCB_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
CYP2E1	RHEA:17149	an alcohol	CHEBI:30879	CYP2E1_CHEBI:30879	sp|Q05421|CP2E1_MOUSE	CYP2E1	protein	3-Hydroxy-3-methylglutaric acid	metabolite	0.2865528907716637	2.0858812516943992e-4	163	0.002096756861091	CYP2E1_3-Hydroxy-3-methylglutaric acid	3-hydroxy-3-methylglutaric acid	CHEBI:16831	primary	32	CHEBI:30879	15	alcohol	CYP2E1_3-Hydroxy-3-methylglutaric acid_CHEBI:30879	Rhea
CYP2E1	RHEA:39751	dodecanoate	CHEBI:18262	CYP2E1_CHEBI:18262	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
CYP2E1	RHEA:50096	tetradecanoate	CHEBI:30807	CYP2E1_CHEBI:30807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ALPL	RHEA:15017	an alcohol	CHEBI:30879	ALPL_CHEBI:30879	sp|P09242|PPBT_MOUSE	ALPL	protein	3-Hydroxy-3-methylglutaric acid	metabolite	-0.2000111437083315	0.01047206113344101	163	0.04835193870247922	ALPL_3-Hydroxy-3-methylglutaric acid	3-hydroxy-3-methylglutaric acid	CHEBI:16831	primary	32	CHEBI:30879	15	alcohol	ALPL_3-Hydroxy-3-methylglutaric acid_CHEBI:30879	Rhea
ALPL	RHEA:16089	phosphoethanolamine	CHEBI:58190	ALPL_CHEBI:58190	sp|P09242|PPBT_MOUSE	ALPL	protein	O-Phosphorylethanolamine	metabolite	-0.23604970477068096	0.00241755598974657	163	0.01529984079175883	ALPL_O-Phosphorylethanolamine	O-phosphonatoethanaminium(1−)	CHEBI:58190	primary	20	CHEBI:58190	20	O-phosphonatoethanaminium(1-)	ALPL_O-Phosphorylethanolamine_CHEBI:58190	Rhea
ALPL	RHEA:12977	N-phosphocreatine	CHEBI:58092	ALPL_CHEBI:58092	sp|P09242|PPBT_MOUSE	ALPL	protein	Phosphocreatine	metabolite	-0.3942825841879051	1.91241686486876e-7	163	5.747499394702861e-6	ALPL_Phosphocreatine	N-phosphocreatinate(2−)	CHEBI:58092	primary	12	CHEBI:58092	12	N-phosphocreatinate(2-)	ALPL_Phosphocreatine_CHEBI:58092	Rhea
ALPL	RHEA:12977	creatine	CHEBI:57947	ALPL_CHEBI:57947	sp|P09242|PPBT_MOUSE	ALPL	protein	Creatine	metabolite	-0.4279993823354393	1.2057696174849752e-8	163	5.284798453371834e-7	ALPL_Creatine	creatine zwitterion	CHEBI:57947	primary	12	CHEBI:57947	12	creatine zwitterion	ALPL_Creatine_CHEBI:57947	Rhea
ALPL	RHEA:13065	ADP	CHEBI:456216	ALPL_CHEBI:456216	sp|P09242|PPBT_MOUSE	ALPL	protein	Adenosine 5'-diphosphate sodium salt	metabolite	-0.2484070724048585	0.00138715961206692	163	0.00981077371718274	ALPL_Adenosine 5'-diphosphate sodium salt	ADP(3−)	CHEBI:456216	primary	21	CHEBI:456216	21	ADP(3-)	ALPL_Adenosine 5'-diphosphate sodium salt_CHEBI:456216	Rhea
ALPL	RHEA:61436	ADP	CHEBI:456216	ALPL_CHEBI:456216	sp|P09242|PPBT_MOUSE	ALPL	protein	Adenosine 5'-diphosphate sodium salt	metabolite	-0.2484070724048585	0.00138715961206692	163	0.00981077371718274	ALPL_Adenosine 5'-diphosphate sodium salt	ADP(3−)	CHEBI:456216	primary	21	CHEBI:456216	21	ADP(3-)	ALPL_Adenosine 5'-diphosphate sodium salt_CHEBI:456216	Rhea
ALPL	RHEA:61436	AMP	CHEBI:456215	ALPL_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ALPL	RHEA:29375	AMP	CHEBI:456215	ALPL_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ALPL	RHEA:29375	adenosine	CHEBI:16335	ALPL_CHEBI:16335	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PRKCB	RHEA:17989	ADP	CHEBI:456216	PRKCB_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PRKCB	RHEA:46608	ADP	CHEBI:456216	PRKCB_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
INSR	RHEA:10596	ADP	CHEBI:456216	INSR_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
FYN	RHEA:10596	ADP	CHEBI:456216	FYN_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
BCHE	RHEA:21964	a carboxylate	CHEBI:29067	BCHE_CHEBI:29067	sp|Q03311|CHLE_MOUSE	BCHE	protein	Creatine	metabolite	-0.2915079804061335	1.5974168962484825e-4	163	0.00168123773211807	BCHE_Creatine	creatinate	CHEBI:66924	primary	21	CHEBI:29067	19	carboxylic acid anion	BCHE_Creatine_CHEBI:29067	Rhea
BCHE	RHEA:21964	choline	CHEBI:15354	BCHE_CHEBI:15354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ATP5F1B	RHEA:57720	ADP	CHEBI:456216	ATP5F1B_CHEBI:456216	sp|P56480|ATPB_MOUSE	ATP5F1B	protein	Adenosine 5'-diphosphate sodium salt	metabolite	0.22041933715370457	0.00469383185123861	163	0.02589049916301647	ATP5F1B_Adenosine 5'-diphosphate sodium salt	ADP(3−)	CHEBI:456216	primary	21	CHEBI:456216	21	ADP(3-)	ATP5F1B_Adenosine 5'-diphosphate sodium salt_CHEBI:456216	Rhea
GPI	RHEA:11816	alpha-D-glucose 6-phosphate	CHEBI:58225	GPI_CHEBI:58225	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
GPI	RHEA:11816	beta-D-fructose 6-phosphate	CHEBI:57634	GPI_CHEBI:57634	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
LPL	RHEA:38699	(9Z)-octadecenoate	CHEBI:30823	LPL_CHEBI:30823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
TH	RHEA:18201	L-tyrosine	CHEBI:58315	TH_CHEBI:58315	sp|P24529|TY3H_MOUSE	TH	protein	L-Tyrosine	metabolite	0.2013884248935301	0.00994214166540219	163	0.04645574279078129	TH_L-Tyrosine	L-tyrosine zwitterion	CHEBI:58315	primary	13	CHEBI:58315	13	L-tyrosine zwitterion	TH_L-Tyrosine_CHEBI:58315	Rhea
LDHB	RHEA:23444	(S)-lactate	CHEBI:16651	LDHB_CHEBI:16651	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
